date,open,high,low,close,volume
2019-05-20,50.4,50.42,48.5,49.0,78295.97
2019-05-21,49.16,49.61,48.7,49.4,59860.63
2019-05-22,49.49,49.51,48.6,48.93,52623.37
2019-05-23,49.3,49.48,47.47,47.59,107057.19
2019-05-24,47.71,49.69,47.0,48.61,93766.16
2019-05-27,48.3,48.99,47.3,48.81,79566.86
2019-05-28,48.81,50.5,48.71,50.5,122525.48
2019-05-29,49.51,49.95,49.27,49.6,56658.72
2019-05-30,49.5,49.5,48.25,48.37,55403.62
2019-05-31,48.64,48.93,47.87,48.25,53590.67
2019-06-03,48.71,49.16,48.04,48.79,53961.7
2019-06-04,48.44,48.6,47.7,48.51,49330.99
2019-06-05,48.98,49.35,48.6,48.9,67271.46
2019-06-06,49.69,50.12,49.0,49.37,106347.88
2019-06-10,51.0,51.91,50.66,50.9,131081.81
2019-06-11,50.57,51.69,50.15,51.55,119686.34
2019-06-12,51.56,51.56,50.56,50.75,93790.99
2019-06-13,50.7,50.7,49.89,50.22,68058.93
2019-06-14,50.3,50.49,49.3,49.35,62553.08
2019-06-17,49.49,49.93,49.0,49.1,53005.07
2019-06-18,49.11,49.6,48.97,49.2,54723.68
2019-06-19,50.12,50.35,49.46,49.6,92549.67
2019-06-20,49.6,50.49,49.08,50.29,121168.66
2019-06-21,50.2,50.68,50.0,50.55,106524.86
2019-06-24,50.55,50.88,50.21,50.76,65401.16
2019-06-25,50.5,50.68,49.7,49.9,78742.19
2019-06-26,49.56,50.6,49.41,50.03,57139.27
2019-06-27,50.2,50.86,50.06,50.54,81181.08
2019-06-28,50.55,50.83,50.23,50.72,55170.97
2019-07-01,51.6,52.13,51.08,51.91,114363.63
2019-07-02,51.91,54.4,51.55,53.18,158556.34
2019-07-03,53.18,54.2,52.77,53.4,118723.44
2019-07-04,53.42,54.11,52.82,53.24,81471.45
2019-07-05,53.24,53.77,52.18,53.26,82513.29
2019-07-08,53.27,53.29,51.26,52.32,97308.46
2019-07-09,52.19,55.05,52.07,54.89,181053.1
2019-07-10,54.6,54.6,53.51,53.9,119791.95
2019-07-11,53.92,54.15,52.89,53.25,92303.7
2019-07-12,53.3,54.78,53.2,54.26,103750.3
2019-07-15,54.28,55.88,53.62,55.35,122206.76
2019-07-16,55.14,55.25,54.6,54.78,53946.09
2019-07-17,54.79,55.2,54.4,54.65,62128.71
2019-07-18,54.37,54.37,53.06,53.45,89584.4
2019-07-19,53.61,54.23,53.36,53.93,60072.25
2019-07-22,54.5,55.43,54.04,54.9,115344.18
2019-07-23,54.8,57.25,54.36,56.33,141071.81
2019-07-24,56.8,57.26,56.2,56.34,106123.97
2019-07-25,56.34,56.98,55.82,56.8,69022.62
2019-07-26,56.25,57.88,56.0,57.42,105883.85
2019-07-29,57.84,57.95,56.59,57.22,63434.02
2019-07-30,57.25,57.46,56.54,57.08,75485.23
2019-07-31,56.8,56.8,55.48,55.95,89719.83
2019-08-01,55.7,56.28,55.18,55.73,88669.6
2019-08-02,54.06,55.03,53.85,54.39,84179.92
2019-08-05,54.2,54.47,52.21,52.38,104575.32
2019-08-06,51.41,51.98,50.45,51.37,108362.19
2019-08-07,51.65,51.9,50.57,50.8,71130.98
2019-08-08,51.13,51.31,50.5,50.86,71456.16
2019-08-09,51.3,51.96,50.86,50.99,85773.44
2019-08-12,50.88,51.2,49.8,51.2,90738.99
2019-08-13,50.51,50.69,49.4,49.5,135333.2
2019-08-14,50.2,50.5,49.76,50.29,92687.29
2019-08-15,49.45,50.37,49.04,50.11,66446.66
2019-08-16,50.3,51.55,50.12,51.07,90301.27
2019-08-19,52.0,52.19,51.2,52.1,106806.25
2019-08-20,51.79,52.09,51.3,51.43,87995.64
2019-08-21,51.33,51.62,50.88,51.62,85677.85
2019-08-22,50.9,50.9,49.67,50.21,211089.24
2019-08-23,50.0,50.01,48.24,48.89,246969.39
2019-08-26,48.02,49.05,47.74,49.03,142274.41
2019-08-27,49.12,49.63,49.1,49.54,144791.6
2019-08-28,50.3,51.34,49.79,49.81,176509.72
2019-08-29,49.78,49.78,48.8,49.1,97408.62
2019-08-30,49.58,49.89,49.16,49.45,101825.34
2019-09-02,49.98,50.0,49.34,49.72,118336.76
2019-09-03,49.99,49.99,49.15,49.49,95675.33
2019-09-04,49.48,49.48,49.01,49.37,107035.02
2019-09-05,49.5,50.4,49.49,50.14,174907.43
2019-09-06,50.34,51.2,50.21,50.49,146573.57
2019-09-09,50.85,51.66,50.56,51.58,194828.41
2019-09-10,51.7,51.87,50.86,51.15,128373.64
2019-09-11,51.26,51.68,50.9,51.11,116357.2
2019-09-12,51.3,51.38,50.36,50.79,99144.81
2019-09-16,51.35,51.36,50.85,51.16,83787.72
2019-09-17,51.2,51.23,49.68,49.97,105597.65
2019-09-18,50.0,50.13,49.81,50.04,53282.99
2019-09-19,50.18,50.26,49.8,50.19,61707.61
2019-09-20,50.4,50.44,50.0,50.07,68762.85
2019-09-23,49.9,49.95,48.85,49.18,95935.17
2019-09-24,49.4,50.4,49.19,49.87,79833.75
2019-09-25,49.85,49.85,48.9,49.04,80753.45
2019-09-26,49.3,49.5,48.48,48.49,69524.45
2019-09-27,48.49,48.81,48.38,48.58,40680.99
2019-09-30,48.65,49.13,48.54,48.78,49144.51
2019-10-08,48.8,49.26,48.3,48.42,48614.84
2019-10-09,48.3,48.32,47.28,48.09,50471.12
2019-10-10,48.4,49.2,48.36,49.0,62553.09
2019-10-11,48.5,48.96,47.97,48.43,75741.74
2019-10-14,48.98,49.38,48.5,48.85,83881.52
2019-10-15,48.9,49.0,47.9,48.0,76610.72
2019-10-16,48.0,48.24,47.48,47.52,71503.54
2019-10-17,47.52,47.75,47.4,47.52,38510.23
2019-10-18,47.99,47.99,46.82,46.9,75009.71
2019-10-21,46.9,46.98,46.21,46.57,52825.36
2019-10-22,46.59,46.86,46.52,46.8,33224.07
2019-10-23,46.79,46.95,46.56,46.6,30367.55
2019-10-24,46.5,46.82,46.5,46.66,31568.84
2019-10-25,46.8,47.17,46.44,47.04,37075.53
2019-10-28,47.03,47.46,47.03,47.3,52591.92
2019-10-29,47.34,47.89,47.1,47.15,55109.38
2019-10-30,45.9,45.9,43.5,43.96,172418.84
2019-10-31,43.95,43.95,42.6,42.85,110683.57
2019-11-01,42.8,43.75,42.3,43.57,67304.5
2019-11-04,43.57,43.8,43.13,43.43,54119.18
2019-11-05,43.52,44.35,43.02,43.95,76990.13
2019-11-06,44.1,44.85,43.53,44.31,96714.21
2019-11-07,44.03,45.65,43.69,44.68,96835.5
2019-11-08,45.88,45.95,44.8,44.88,91373.13
2019-11-11,44.8,44.8,43.63,43.95,61673.58
2019-11-12,43.92,44.33,43.55,44.1,44569.29
2019-11-13,44.12,44.17,43.0,43.28,57977.94
2019-11-14,43.5,43.82,43.32,43.52,40397.89
2019-11-15,43.53,43.63,42.8,43.12,46149.19
2019-11-18,42.9,43.03,42.52,42.83,53686.47
2019-11-19,42.56,43.75,42.56,43.74,53463.48
2019-11-20,43.6,43.6,43.01,43.1,39386.84
2019-11-21,43.2,43.87,42.78,43.62,56999.71
2019-11-22,43.73,44.6,43.45,43.82,70268.9
2019-11-25,44.16,45.28,43.54,44.87,121726.63
2019-11-26,44.78,45.09,43.75,44.6,99568.05
2019-11-27,44.46,44.47,43.85,43.9,48330.98
2019-11-28,43.58,43.73,43.15,43.18,48120.03
2019-11-29,43.27,43.62,43.02,43.39,44103.62
2019-12-02,43.39,43.54,43.05,43.15,43310.93
2019-12-03,43.15,43.84,42.99,43.79,47048.04
2019-12-04,43.72,44.44,43.44,44.13,68959.71
2019-12-05,44.2,44.41,43.9,44.04,62864.53
2019-12-06,44.05,44.14,43.47,43.71,68145.73
2019-12-09,43.71,43.8,43.27,43.38,58259.85
2019-12-10,43.53,43.53,43.2,43.43,42173.17
2019-12-11,43.36,44.23,43.19,44.12,88873.29
2019-12-12,44.09,44.09,43.23,43.48,80922.75
2019-12-13,43.79,43.89,43.23,43.37,141600.83
2019-12-16,43.43,44.15,43.23,44.13,125263.48
2019-12-17,44.17,45.55,44.16,45.04,190471.75
2019-12-18,45.08,45.08,44.53,44.7,113229.13
2019-12-19,44.7,45.0,44.26,44.97,101163.47
2019-12-20,45.23,47.28,45.05,46.62,289838.02
2019-12-23,46.32,46.42,45.47,45.54,132775.09
2019-12-24,45.75,46.85,45.75,46.78,156602.22
2019-12-25,47.05,48.14,46.51,46.85,191832.57
2019-12-26,46.21,47.25,46.14,46.41,110345.72
2019-12-27,46.2,46.85,46.0,46.0,109621.27
2019-12-30,46.35,47.8,46.02,47.64,196477.12
2019-12-31,47.51,48.1,46.9,47.67,132166.16
2020-01-02,47.69,48.47,47.51,48.17,159345.7
2020-01-03,48.2,48.99,47.68,48.04,129936.07
2020-01-06,47.39,49.19,47.19,48.28,169871.38
2020-01-07,48.31,48.5,47.77,48.05,93400.58
2020-01-08,47.55,48.35,47.15,47.28,110974.45
2020-01-09,47.75,48.2,47.38,47.65,89217.0
2020-01-10,47.66,47.66,46.61,46.92,109294.63
2020-01-13,51.61,51.61,50.51,51.61,518827.59
2020-01-14,55.0,55.99,53.0,53.44,614975.96
2020-01-15,54.01,54.75,52.28,53.31,298705.23
2020-01-16,53.49,54.54,51.78,54.09,335737.07
2020-01-17,53.86,59.5,53.2,57.95,530600.38
2020-01-20,57.3,59.9,56.5,58.76,300775.62
2020-01-21,57.72,57.73,56.55,56.72,203836.57
2020-01-22,56.5,60.5,56.1,59.27,327979.95
2020-01-23,57.99,61.88,57.51,59.83,291584.96
2020-02-03,53.85,54.48,53.85,53.85,100398.0
2020-02-04,54.0,57.5,54.0,56.36,367775.3
2020-02-05,57.7,62.0,56.99,60.81,446230.25
2020-02-06,58.45,60.85,58.4,60.75,301131.81
2020-02-07,60.74,60.74,56.66,57.9,321281.59
2020-02-10,59.2,63.36,58.85,60.93,352796.46
2020-02-11,60.0,60.12,58.28,59.04,196175.74
2020-02-12,59.04,60.6,58.35,59.19,197455.56
2020-02-13,58.5,60.13,57.5,57.55,236947.03
2020-02-14,57.56,57.9,56.44,56.9,211173.83
2020-02-17,56.91,58.56,56.91,58.48,209889.0
2020-02-18,57.8,60.0,57.77,59.47,228365.32
2020-02-19,64.47,64.48,61.66,61.91,437476.53
2020-02-20,63.17,68.1,63.11,68.1,649390.94
2020-02-21,67.0,68.27,65.68,67.5,455189.16
2020-02-24,65.42,67.14,64.96,66.2,357968.79
2020-02-25,64.4,72.19,64.17,70.85,407434.09
2020-02-26,69.78,75.8,69.0,71.7,522768.32
2020-02-27,71.68,73.15,68.08,70.05,272699.96
2020-02-28,66.66,68.99,64.95,65.37,338253.52
2020-03-02,65.6,67.23,64.0,66.85,225643.21
2020-03-03,69.8,70.2,67.46,67.87,274252.92
2020-03-04,66.95,67.8,64.72,66.58,180932.53
2020-03-05,67.02,67.62,65.5,66.81,170003.67
2020-03-06,65.5,67.55,65.33,65.36,147209.6
2020-03-09,63.29,63.29,59.18,59.45,292478.82
2020-03-10,57.6,61.5,57.33,60.17,266805.23
2020-03-11,60.77,61.15,58.6,58.75,222212.47
2020-03-12,57.31,57.66,55.9,57.03,232382.54
2020-03-13,53.8,56.5,52.35,55.66,213198.07
2020-03-16,56.59,57.33,53.88,53.88,238773.48
2020-03-17,53.88,54.96,51.88,53.04,180918.52
2020-03-18,53.59,54.67,52.02,52.09,172684.32
2020-03-19,52.11,52.52,49.88,51.36,194450.0
2020-03-20,52.3,52.79,51.4,52.52,148296.2
2020-03-23,50.25,50.8,47.89,48.15,242739.76
2020-03-24,49.26,49.88,47.39,49.73,205027.11
2020-03-25,51.55,52.8,51.04,52.25,289787.42
2020-03-26,52.5,55.18,51.61,54.27,296620.84
2020-03-27,55.4,56.05,54.44,54.78,229972.49
2020-03-30,55.0,57.78,54.87,56.23,328937.4
2020-03-31,56.76,59.99,55.45,59.97,350174.44
2020-04-01,59.9,60.66,57.02,57.12,365565.47
2020-04-02,56.7,56.7,54.8,56.59,233841.69
2020-04-03,56.59,56.59,54.91,55.0,169189.66
2020-04-07,56.44,56.92,55.6,56.31,189115.89
2020-04-08,55.8,55.8,55.04,55.32,129543.27
2020-04-09,55.81,56.54,55.55,55.65,133338.32
2020-04-10,56.28,56.28,54.15,54.57,131854.72
2020-04-13,54.73,55.94,54.73,55.8,102559.56
2020-04-14,55.8,58.0,55.38,57.92,233863.05
2020-04-15,59.36,62.39,58.38,60.14,306227.36
2020-04-16,60.1,61.3,59.05,60.01,165258.91
2020-04-17,60.6,60.98,58.68,58.8,156490.05
2020-04-20,59.4,59.4,58.16,58.86,107473.6
2020-04-21,58.5,59.68,57.8,59.37,147148.34
2020-04-22,58.4,60.0,57.88,59.43,121458.02
2020-04-23,59.99,60.55,58.04,58.25,116027.98
2020-04-24,58.67,60.49,58.5,58.73,135948.93
2020-04-27,59.02,59.09,56.88,56.98,138265.32
2020-04-28,57.0,57.59,54.76,56.98,128657.94
2020-04-29,58.2,59.45,57.56,58.0,165125.56
2020-04-30,58.82,60.58,58.51,59.96,218876.25
2020-05-06,59.4,62.5,59.1,62.18,231906.23
2020-05-07,62.17,62.17,59.98,60.09,225118.02
2020-05-08,60.11,60.5,59.3,59.78,171471.73
2020-05-11,59.29,59.66,58.11,58.88,190716.21
2020-05-12,58.89,59.14,58.2,59.13,104019.66
2020-05-13,59.13,59.75,58.5,58.99,111115.16
2020-05-14,58.9,58.9,57.55,57.69,118363.13
2020-05-15,57.79,58.58,57.3,57.96,102771.06
2020-05-18,57.4,58.4,56.4,57.18,104743.39
2020-05-19,58.0,58.6,57.75,58.22,94041.9
2020-05-20,58.7,60.3,58.67,59.01,164707.85
2020-05-21,59.11,59.37,57.01,57.15,120967.88
2020-05-22,57.16,57.67,55.51,56.03,92349.61
2020-05-25,56.03,56.55,55.31,56.52,59697.03
2020-05-26,56.8,58.38,56.8,58.3,98543.68
2020-05-27,59.6,59.95,57.07,57.3,113617.42
2020-05-28,57.35,58.23,56.4,57.48,86300.23
2020-05-29,57.12,58.02,56.81,57.41,68036.39
2020-06-01,57.75,59.69,57.44,59.33,161067.81
2020-06-02,59.57,62.18,58.88,61.0,204796.1
2020-06-03,60.79,61.05,59.48,59.93,146356.95
2020-06-04,60.48,61.2,59.71,60.11,105743.32
2020-06-05,61.0,63.28,60.33,63.2,265451.22
2020-06-08,63.0,63.83,62.45,62.79,172441.11
2020-06-09,63.0,64.41,61.69,61.98,204430.53
2020-06-10,62.26,62.42,60.68,61.05,186194.03
2020-06-11,61.87,64.2,61.51,62.84,280232.52
2020-06-12,61.4,61.93,60.63,61.48,175497.1
2020-06-15,62.5,63.88,61.25,62.5,195740.28
2020-06-16,63.8,64.46,63.13,64.1,214115.72
2020-06-17,64.0,64.11,62.36,64.11,144378.18
2020-06-18,63.8,66.76,62.94,66.74,279033.36
2020-06-19,66.69,68.68,66.3,66.99,220618.87
2020-06-22,66.6,68.78,66.29,68.0,196254.8
2020-06-23,67.57,72.09,67.0,71.03,260374.91
2020-06-24,71.1,73.06,70.76,71.7,196680.98
2020-06-29,71.5,72.43,70.3,70.6,173376.3
2020-06-30,71.41,72.85,70.87,71.8,169831.01
2020-07-01,73.21,75.45,71.03,72.47,235093.22
2020-07-02,72.63,74.61,71.8,72.14,214074.18
2020-07-03,73.3,79.35,73.23,79.35,455388.12
2020-07-06,79.33,81.59,77.41,80.9,461224.16
2020-07-07,84.76,88.5,83.0,83.0,466705.87
2020-07-08,81.94,84.28,81.86,82.75,319155.88
2020-07-09,82.75,86.3,81.46,84.46,327973.52
2020-07-10,84.47,92.36,83.05,89.0,396029.31
2020-07-13,92.6,97.9,92.29,97.9,579871.28
2020-07-14,97.9,97.91,90.58,96.55,536388.69
2020-07-15,97.0,97.29,92.69,94.5,388695.86
2020-07-16,94.4,95.5,85.05,85.05,560466.63
2020-07-17,83.02,85.36,80.07,81.59,430968.74
2020-07-20,83.7,89.3,81.61,87.17,431730.31
2020-07-21,89.9,91.33,87.68,88.09,317222.34
2020-07-22,86.0,89.48,85.5,87.19,269544.83
2020-07-23,86.06,89.0,85.58,88.99,327286.56
2020-07-24,87.78,88.14,82.5,83.0,388173.74
2020-07-27,83.5,85.2,82.3,83.52,208828.46
2020-07-28,85.98,86.66,83.0,83.91,216440.67
2020-07-29,83.31,87.5,82.52,86.93,287975.5
2020-07-30,87.02,87.63,84.3,85.0,224492.69
2020-07-31,84.96,86.66,83.46,85.39,258122.89
2020-08-03,85.41,86.5,84.4,86.17,280303.6
2020-08-04,86.95,91.0,86.88,89.0,383955.87
2020-08-05,89.0,89.0,86.58,88.15,190226.84
2020-08-06,88.81,89.6,87.0,88.73,205332.66
2020-08-07,87.6,88.76,83.81,85.38,245974.16
2020-08-10,83.79,84.35,80.0,81.98,336538.84
2020-08-11,81.9,83.2,80.95,81.0,194172.6
2020-08-12,81.18,81.98,78.45,81.98,220971.73
2020-08-13,83.5,83.8,81.65,81.8,135827.79
2020-08-14,82.1,82.59,80.0,81.93,120620.31
2020-08-17,82.2,83.23,81.33,82.92,151031.94
2020-08-18,84.01,84.51,81.8,82.18,161552.5
2020-08-19,81.4,81.64,79.52,79.65,187358.26
2020-08-20,79.64,80.0,78.1,78.55,122724.3
2020-08-21,80.0,80.64,78.9,79.58,111905.48
2020-08-24,79.9,82.28,79.69,81.44,171280.61
2020-08-25,81.0,82.88,80.5,81.24,145106.34
2020-08-26,82.0,85.31,81.68,83.42,320471.53
2020-08-27,86.5,87.55,84.7,85.42,252034.89
2020-08-28,85.0,86.06,83.02,85.39,186470.43
2020-08-31,87.02,88.22,84.88,85.0,215346.9
2020-09-01,86.99,93.5,86.31,93.5,394612.65
2020-09-02,95.88,96.0,91.63,94.3,397047.08
2020-09-03,92.88,95.16,92.15,92.59,227794.95
2020-09-04,88.8,90.59,88.02,90.0,222021.32
2020-09-07,89.48,97.5,89.4,94.74,409986.53
2020-09-08,95.88,95.88,90.7,91.0,279084.09
2020-09-09,88.01,88.7,84.85,85.99,263291.56
2020-09-10,87.84,90.17,86.9,87.09,217062.71
2020-09-11,87.85,91.2,87.22,91.2,205763.7
2020-09-14,91.3,94.5,91.3,92.5,223839.09
2020-09-15,94.01,101.75,93.5,101.3,579221.28
2020-09-16,100.28,107.87,99.0,105.4,493789.34
2020-09-17,105.51,115.94,105.15,115.94,602351.1
2020-09-18,113.99,115.5,111.5,115.5,473753.77
2020-09-21,116.0,119.32,104.34,105.77,588770.87
2020-09-22,106.5,110.65,104.01,106.77,462881.94
2020-09-23,109.0,111.01,106.3,110.4,381409.14
2020-09-24,107.88,110.03,106.01,106.4,266125.7
2020-09-25,108.2,109.79,103.8,105.09,324363.17
2020-09-28,106.19,108.1,105.65,106.4,211882.87
2020-09-29,108.59,109.51,104.25,107.89,270045.76
2020-09-30,108.58,118.23,107.1,116.24,444201.02
2020-10-09,123.1,126.14,119.2,120.35,559678.07
2020-10-12,123.8,129.03,120.45,128.5,528088.92
2020-10-13,128.0,131.88,125.0,129.29,460527.46
2020-10-14,129.15,132.32,128.1,130.5,310471.58
2020-10-15,134.6,137.73,131.33,131.55,402893.07
2020-10-16,132.56,133.85,125.0,127.8,413535.51
2020-10-19,128.0,129.81,126.3,128.08,222006.11
2020-10-20,126.18,140.33,126.18,140.0,541679.01
2020-10-21,137.99,139.7,134.17,137.5,380567.07
2020-10-22,137.23,145.0,132.07,143.79,434389.39
2020-10-23,142.02,145.78,136.5,138.67,400994.12
2020-10-26,136.5,142.85,133.1,139.96,309796.04
2020-10-27,137.42,141.5,135.83,140.28,296545.4
2020-10-28,139.51,153.48,139.02,151.6,517973.65
2020-10-29,147.91,166.76,147.91,158.38,634704.95
2020-10-30,160.0,170.3,154.2,159.81,673291.83
2020-11-02,160.91,168.75,160.5,167.98,524910.93
2020-11-03,172.0,172.45,159.58,164.08,661616.64
2020-11-04,167.0,170.33,163.0,168.03,460948.23
2020-11-05,175.0,184.83,171.0,184.83,674092.11
2020-11-06,189.5,198.85,179.89,190.44,807666.85
2020-11-09,191.6,193.67,184.12,190.95,525016.12
2020-11-10,186.86,186.88,176.88,182.58,635349.5
2020-11-11,176.9,181.89,164.32,164.35,805675.15
2020-11-12,168.0,173.3,165.78,169.33,586639.61
2020-11-13,180.0,182.02,173.29,175.9,609193.92
2020-11-16,171.03,171.5,163.5,170.02,542565.39
2020-11-17,173.5,175.18,164.46,167.0,568409.34
2020-11-18,165.88,169.18,162.25,167.0,417033.16
2020-11-19,168.0,168.7,159.52,161.62,470054.4
2020-11-20,164.65,177.24,163.22,176.06,707526.94
2020-11-23,176.9,185.02,172.07,184.2,604026.64
2020-11-24,191.77,194.99,180.71,184.19,646752.09
2020-11-25,183.0,191.7,180.6,183.53,473857.64
2020-11-26,183.61,184.8,171.23,175.82,496538.19
2020-11-27,175.31,177.9,169.33,174.1,397476.15
2020-11-30,171.5,176.74,166.01,172.15,379212.83
2020-12-01,168.7,177.0,167.0,176.81,401564.31
2020-12-02,171.1,172.5,168.0,169.75,492401.38
2020-12-03,169.75,173.66,166.96,171.09,365580.81
2020-12-04,171.6,178.8,170.4,171.86,394489.88
2020-12-07,171.3,176.66,169.11,175.29,322185.89
2020-12-08,178.1,182.0,176.7,177.97,445743.24
2020-12-09,179.0,181.03,173.0,173.24,315714.47
2020-12-10,168.0,171.66,166.02,169.52,370436.28
2020-12-11,169.35,169.35,162.8,167.0,354878.18
2020-12-14,166.8,170.88,163.0,170.2,302132.25
2020-12-15,170.25,175.05,168.5,174.7,362218.02
2020-12-16,176.0,176.7,170.9,171.87,238153.85
2020-12-17,171.18,172.93,169.01,171.79,189772.6
2020-12-18,172.5,180.09,171.22,176.0,488485.1
2020-12-21,176.5,193.6,175.5,193.6,667797.63
2020-12-22,192.98,192.98,183.66,184.0,586810.41
2020-12-23,183.89,190.8,182.96,186.79,427079.45
2020-12-24,185.0,185.0,180.0,183.0,260453.54
2020-12-25,183.32,186.15,181.1,185.22,211330.69
2020-12-28,184.3,190.37,182.6,187.93,303384.31
2020-12-29,186.0,186.0,178.46,178.6,361177.82
2020-12-30,180.66,191.95,180.66,186.0,510431.08
2020-12-31,188.86,195.83,184.26,194.3,505119.42
2021-01-04,189.0,211.16,187.09,206.76,589501.61
2021-01-05,206.0,221.23,202.01,219.9,545305.97
2021-01-06,219.72,222.18,212.0,216.3,434652.14
2021-01-07,216.6,228.32,214.2,225.04,428602.54
2021-01-08,233.0,234.32,220.7,227.51,426758.36
2021-01-11,234.59,245.0,230.98,234.86,534254.66
2021-01-12,231.8,239.75,220.0,236.99,433124.58
2021-01-13,238.0,249.88,229.69,239.3,480347.87
2021-01-14,232.0,235.45,222.34,223.95,445955.02
2021-01-15,222.0,228.92,216.5,225.2,377050.46
2021-01-18,220.0,224.0,216.26,221.69,263789.33
2021-01-19,222.06,225.2,213.56,216.2,276250.13
